,0,1,2,3,4,5,6,7,8,9,10,11,join_selectivity
2835,25562,1.56e-06,0.00124,0.00126,1.66,1.666,14275,1.96e-06,0.00175,0.00112,1.634,1.599,0.99994329915342
2836,19242,2.55e-06,0.00159,0.0016,1.643,1.652,14275,1.96e-06,0.00175,0.00112,1.634,1.599,0.9999270204134235
2837,21992,2.74e-06,0.00165,0.0016600000000000002,1.6669999999999998,1.6840000000000002,14275,1.96e-06,0.00175,0.00112,1.634,1.599,0.9999257682621734
2838,17149,1.18e-06,0.00103,0.00115,1.621,1.6669999999999998,14275,1.96e-06,0.00175,0.00112,1.634,1.599,0.9999489628300589
2839,21817,3.67e-06,0.0019,0.00193,1.659,1.6915,14275,1.96e-06,0.00175,0.00112,1.634,1.599,0.999911902116531
2840,16339,1.69e-06,0.00148,0.00114,1.607,1.654,14275,1.96e-06,0.00175,0.00112,1.634,1.599,0.9999425225323914
2841,22594,1.39e-06,0.00133,0.00104,1.666,1.683,14275,1.96e-06,0.00175,0.00112,1.634,1.599,0.9999465630027159
2842,28662,2.82e-06,0.00193,0.00146,1.7,1.6895,14275,1.96e-06,0.00175,0.00112,1.634,1.599,0.9999239814341951
2843,10299,2.89e-06,0.00164,0.00176,1.616,1.636,14275,1.96e-06,0.00175,0.00112,1.634,1.599,0.9999229279227116
2844,14962,3.33e-06,0.00178,0.00187,1.654,1.656,14275,1.96e-06,0.00175,0.00112,1.634,1.599,0.9999170625128317
2845,15156,3.93e-06,0.00198,0.00199,1.649,1.6755,14275,1.96e-06,0.00175,0.00112,1.634,1.599,0.9999088059776687
2846,22795,3.07e-06,0.00193,0.00159,1.644,1.6740000000000002,14275,1.96e-06,0.00175,0.00112,1.634,1.599,0.9999215884824344
2847,14036,1.49e-06,0.00146,0.00102,1.62,1.5725,14275,1.96e-06,0.00175,0.00112,1.634,1.599,0.9999456988010316
2848,11356,3.22e-06,0.00182,0.00177,1.625,1.683,14275,1.96e-06,0.00175,0.00112,1.634,1.599,0.9999176284291416
2849,11611,1.18e-06,0.00112,0.00106,1.574,1.629,14275,1.96e-06,0.00175,0.00112,1.634,1.599,0.9999503761832226
2850,24426,2.91e-06,0.00147,0.00198,1.733,1.656,14930,2.24e-06,0.00127,0.00177,1.625,1.6035,0.9999724224113304
2851,12867,1.71e-06,0.00115,0.00149,1.654,1.483,14930,2.24e-06,0.00127,0.00177,1.625,1.6035,0.9999778661915498
2852,18426,1.66e-06,0.00159,0.00104,1.783,1.482,14930,2.24e-06,0.00127,0.00177,1.625,1.6035,0.9999795638083552
2853,28371,3.15e-06,0.0016,0.00198,1.741,1.564,14930,2.24e-06,0.00127,0.00177,1.625,1.6035,0.9999704966508848
2854,13541,1.98e-06,0.00133,0.00149,1.723,1.714,14930,2.24e-06,0.00127,0.00177,1.625,1.6035,0.999977281173255
2855,18763,2.35e-06,0.00173,0.00135,1.7380000000000002,1.5,14930,2.24e-06,0.00127,0.00177,1.625,1.6035,0.999974504838958
2856,29144,1.33e-06,0.00115,0.00116,1.699,1.5659999999999998,14930,2.24e-06,0.00127,0.00177,1.625,1.6035,0.9999799572494865
2857,28148,3.12e-06,0.00178,0.00175,1.7280000000000002,1.477,14930,2.24e-06,0.00127,0.00177,1.625,1.6035,0.9999689184742668
2858,10319,1.41e-06,0.0011,0.00128,1.641,1.56,14930,2.24e-06,0.00127,0.00177,1.625,1.6035,0.9999789176703221
2859,26361,1.63e-06,0.00104,0.00157,1.6840000000000002,1.513,14930,2.24e-06,0.00127,0.00177,1.625,1.6035,0.9999777294864622
2860,27283,3.54e-06,0.00177,0.002,1.788,1.646,14930,2.24e-06,0.00127,0.00177,1.625,1.6035,0.999970640886686
2861,25424,2.23e-06,0.00159,0.00141,1.669,1.599,14930,2.24e-06,0.00127,0.00177,1.625,1.6035,0.9999740423844945
2862,17798,3.09e-06,0.00157,0.00197,1.652,1.5,14930,2.24e-06,0.00127,0.00177,1.625,1.6035,0.9999692463018226
2863,18443,2.48e-06,0.00159,0.00156,1.636,1.574,14930,2.24e-06,0.00127,0.00177,1.625,1.6035,0.999972751438975
2864,18106,2.4e-06,0.00196,0.00122,1.756,1.62,14930,2.24e-06,0.00127,0.00177,1.625,1.6035,0.9999749743436157
2865,13783,1.73e-06,0.00132,0.00132,1.658,1.48,14930,2.24e-06,0.00127,0.00177,1.625,1.6035,0.9999765672293334
2866,28551,3.22e-06,0.00197,0.0016300000000000002,1.713,1.5830000000000002,14930,2.24e-06,0.00127,0.00177,1.625,1.6035,0.9999699741778868
2867,11008,2.39e-06,0.00173,0.0013800000000000002,1.61,1.579,14930,2.24e-06,0.00127,0.00177,1.625,1.6035,0.999973434652409
2868,23197,2.03e-06,0.00107,0.0019,1.719,1.539,14930,2.24e-06,0.00127,0.00177,1.625,1.6035,0.9999757168867339
2869,22904,2.76e-06,0.00147,0.00188,1.7480000000000002,1.722,14930,2.24e-06,0.00127,0.00177,1.625,1.6035,0.9999735873007555
2870,29223,2.35e-06,0.00127,0.00186,1.621,1.537,14930,2.24e-06,0.00127,0.00177,1.625,1.6035,0.9999734287962218
2871,18890,2.54e-06,0.00141,0.0018,1.696,1.646,14930,2.24e-06,0.00127,0.00177,1.625,1.6035,0.9999740451026619
2872,24132,2.5e-06,0.00165,0.00152,1.6030000000000002,1.5530000000000002,14930,2.24e-06,0.00127,0.00177,1.625,1.6035,0.9999721252912509
2873,22132,1.58e-06,0.00131,0.00121,1.781,1.732,14930,2.24e-06,0.00127,0.00177,1.625,1.6035,0.9999796265940859
2874,16727,2.05e-06,0.00159,0.00129,1.6669999999999998,1.51,14930,2.24e-06,0.00127,0.00177,1.625,1.6035,0.9999758022642562
2875,11812,2.6e-06,0.00193,0.00135,1.53,1.499,14930,2.24e-06,0.00127,0.00177,1.625,1.6035,0.9999711771538429
2876,24151,1.87e-06,0.00158,0.00118,1.758,1.556,14930,2.24e-06,0.00127,0.00177,1.625,1.6035,0.9999772390959614
2877,22942,2.01e-06,0.0017,0.00118,1.6269999999999998,1.614,14930,2.24e-06,0.00127,0.00177,1.625,1.6035,0.999973966792289
2878,28304,2.27e-06,0.00114,0.002,1.764,1.525,14930,2.24e-06,0.00127,0.00177,1.625,1.6035,0.9999752756125533
2879,19498,2.48e-06,0.0016699999999999998,0.00149,1.641,1.539,14930,2.24e-06,0.00127,0.00177,1.625,1.6035,0.9999728002054515
2880,12759,1.84e-06,0.00113,0.0016300000000000002,1.634,1.57,14930,2.24e-06,0.00127,0.00177,1.625,1.6035,0.9999765554298984
2881,24111,2.08e-06,0.00191,0.00109,1.75,1.655,14930,2.24e-06,0.00127,0.00177,1.625,1.6035,0.9999753178833005
2882,26184,2.1000000000000002e-06,0.00135,0.00156,1.651,1.652,14930,2.24e-06,0.00127,0.00177,1.625,1.6035,0.9999744811769519
2883,17809,2.73e-06,0.00155,0.00176,1.7619999999999998,1.483,14930,2.24e-06,0.00127,0.00177,1.625,1.6035,0.9999735941816484
2884,24541,2.52e-06,0.00128,0.00198,1.641,1.5619999999999998,14930,2.24e-06,0.00127,0.00177,1.625,1.6035,0.9999726362485427
2885,29608,3.73e-06,0.00199,0.00187,1.704,1.719,14930,2.24e-06,0.00127,0.00177,1.625,1.6035,0.9999659154230143
2886,10343,1.49e-06,0.00132,0.00112,1.713,1.706,14930,2.24e-06,0.00127,0.00177,1.625,1.6035,0.9999799703395245
2887,29664,2.22e-06,0.00124,0.0018,1.648,1.507,14930,2.24e-06,0.00127,0.00177,1.625,1.6035,0.9999738667178223
2888,21870,3.28e-06,0.00185,0.00178,1.78,1.702,14930,2.24e-06,0.00127,0.00177,1.625,1.6035,0.9999711686085132
2889,20513,3.55e-06,0.00193,0.00184,1.76,1.604,14930,2.24e-06,0.00127,0.00177,1.625,1.6035,0.9999692417292823
2890,28129,1.71e-06,0.00114,0.00149,1.6769999999999998,1.679,14930,2.24e-06,0.00127,0.00177,1.625,1.6035,0.9999379973572621
2891,22201,2.54e-06,0.00147,0.00173,1.6880000000000002,1.6745,14930,2.24e-06,0.00127,0.00177,1.625,1.6035,0.9999232518897476
2892,27624,1.77e-06,0.0015,0.00118,1.673,1.689,14930,2.24e-06,0.00127,0.00177,1.625,1.6035,0.9999356103170137
2893,17754,1.6e-06,0.00158,0.00101,1.704,1.651,14930,2.24e-06,0.00127,0.00177,1.625,1.6035,0.9999372876057628
2894,15626,3.29e-06,0.00165,0.002,1.666,1.673,14930,2.24e-06,0.00127,0.00177,1.625,1.6035,0.9999138648562527
2895,26379,2.3e-06,0.00119,0.00193,1.6880000000000002,1.6645,14930,2.24e-06,0.00127,0.00177,1.625,1.6035,0.9999289099411746
2896,19179,1.78e-06,0.00128,0.0013800000000000002,1.646,1.676,14930,2.24e-06,0.00127,0.00177,1.625,1.6035,0.9999356888972845
2897,29526,3.15e-06,0.00159,0.00198,1.699,1.6880000000000002,14930,2.24e-06,0.00127,0.00177,1.625,1.6035,0.9999148570181813
2898,26629,2.15e-06,0.00118,0.00183,1.695,1.671,14930,2.24e-06,0.00127,0.00177,1.625,1.6035,0.9999301332287919
2899,29713,1.88e-06,0.00179,0.00105,1.668,1.6569999999999998,14930,2.24e-06,0.00127,0.00177,1.625,1.6035,0.9999319364902578
2900,20831,2.1000000000000002e-06,0.00162,0.0013,1.645,1.675,14930,2.24e-06,0.00127,0.00177,1.625,1.6035,0.9999303295043391
2901,24958,2.94e-06,0.00179,0.00164,1.6869999999999998,1.6895,14930,2.24e-06,0.00127,0.00177,1.625,1.6035,0.9999176459720918
2902,14449,2.1000000000000002e-06,0.00177,0.00119,1.639,1.615,14930,2.24e-06,0.00127,0.00177,1.625,1.6035,0.9999283342103045
2903,17513,2.71e-06,0.00141,0.00192,1.654,1.651,14930,2.24e-06,0.00127,0.00177,1.625,1.6035,0.999921791902821
2904,25197,3.56e-06,0.00197,0.00181,1.712,1.7055,14930,2.24e-06,0.00127,0.00177,1.625,1.6035,0.9999076958762539
2905,13147,2.68e-06,0.00185,0.00145,1.65,1.6415,14930,2.24e-06,0.00127,0.00177,1.625,1.6035,0.9999192244775459
2906,11902,1.78e-06,0.00112,0.00158,1.594,1.675,14930,2.24e-06,0.00127,0.00177,1.625,1.6035,0.999936419810682
2907,20348,2.39e-06,0.00158,0.00151,1.6769999999999998,1.653,14930,2.24e-06,0.00127,0.00177,1.625,1.6035,0.9999255420518872
2908,17953,2.67e-06,0.00155,0.00172,1.659,1.6515,14930,2.24e-06,0.00127,0.00177,1.625,1.6035,0.9999221081435791
2909,15495,2.14e-06,0.00176,0.00121,1.619,1.625,14930,2.24e-06,0.00127,0.00177,1.625,1.6035,0.9999284819963313
2910,25562,1.56e-06,0.00124,0.00126,1.66,1.666,14930,2.24e-06,0.00127,0.00177,1.625,1.6035,0.9999393277435376
2911,19242,2.55e-06,0.00159,0.0016,1.643,1.652,14930,2.24e-06,0.00127,0.00177,1.625,1.6035,0.9999226720851553
2912,21992,2.74e-06,0.00165,0.0016600000000000002,1.6669999999999998,1.6840000000000002,14930,2.24e-06,0.00127,0.00177,1.625,1.6035,0.9999208535186759
2913,17149,1.18e-06,0.00103,0.00115,1.621,1.6669999999999998,14930,2.24e-06,0.00127,0.00177,1.625,1.6035,0.9999465423751176
2914,21817,3.67e-06,0.0019,0.00193,1.659,1.6915,14930,2.24e-06,0.00127,0.00177,1.625,1.6035,0.9999075117350281
2915,16339,1.69e-06,0.00148,0.00114,1.607,1.654,14930,2.24e-06,0.00127,0.00177,1.625,1.6035,0.9999364232218682
2916,22594,1.39e-06,0.00133,0.00104,1.666,1.683,14930,2.24e-06,0.00127,0.00177,1.625,1.6035,0.9999419823565414
2917,28662,2.82e-06,0.00193,0.00146,1.7,1.6895,14930,2.24e-06,0.00127,0.00177,1.625,1.6035,0.9999186093145679
2918,10299,2.89e-06,0.00164,0.00176,1.616,1.636,14930,2.24e-06,0.00127,0.00177,1.625,1.6035,0.9999173474011191
2919,14962,3.33e-06,0.00178,0.00187,1.654,1.656,14930,2.24e-06,0.00127,0.00177,1.625,1.6035,0.9999115598319046
2920,15156,3.93e-06,0.00198,0.00199,1.649,1.6755,14930,2.24e-06,0.00127,0.00177,1.625,1.6035,0.9999033273425011
2921,22795,3.07e-06,0.00193,0.00159,1.644,1.6740000000000002,14930,2.24e-06,0.00127,0.00177,1.625,1.6035,0.9999154906857137
2922,14036,1.49e-06,0.00146,0.00102,1.62,1.5725,14930,2.24e-06,0.00127,0.00177,1.625,1.6035,0.9999390477495721
2923,11356,3.22e-06,0.00182,0.00177,1.625,1.683,14930,2.24e-06,0.00127,0.00177,1.625,1.6035,0.9999137102651401
2924,11611,1.18e-06,0.00112,0.00106,1.574,1.629,14930,2.24e-06,0.00127,0.00177,1.625,1.6035,0.9999465539035753
2925,14275,1.96e-06,0.00175,0.00112,1.634,1.599,14930,2.24e-06,0.00127,0.00177,1.625,1.6035,0.9999298489272178
2926,24426,2.91e-06,0.00147,0.00198,1.733,1.656,28690,2.36e-06,0.0018,0.00131,1.6880000000000002,1.692,0.9999719113765974
2927,12867,1.71e-06,0.00115,0.00149,1.654,1.483,28690,2.36e-06,0.0018,0.00131,1.6880000000000002,1.692,0.9999781527628709
2928,18426,1.66e-06,0.00159,0.00104,1.783,1.482,28690,2.36e-06,0.0018,0.00131,1.6880000000000002,1.692,0.9999795003022273
2929,28371,3.15e-06,0.0016,0.00198,1.741,1.564,28690,2.36e-06,0.0018,0.00131,1.6880000000000002,1.692,0.9999702259555733
2930,13541,1.98e-06,0.00133,0.00149,1.723,1.714,28690,2.36e-06,0.0018,0.00131,1.6880000000000002,1.692,0.9999768849386559
2931,18763,2.35e-06,0.00173,0.00135,1.7380000000000002,1.5,28690,2.36e-06,0.0018,0.00131,1.6880000000000002,1.692,0.9999750850099571
2932,29144,1.33e-06,0.00115,0.00116,1.699,1.5659999999999998,28690,2.36e-06,0.0018,0.00131,1.6880000000000002,1.692,0.9999799340149852
2933,28148,3.12e-06,0.00178,0.00175,1.7280000000000002,1.477,28690,2.36e-06,0.0018,0.00131,1.6880000000000002,1.692,0.9999696805012077
2934,10319,1.41e-06,0.0011,0.00128,1.641,1.56,28690,2.36e-06,0.0018,0.00131,1.6880000000000002,1.692,0.9999789665407215
2935,26361,1.63e-06,0.00104,0.00157,1.6840000000000002,1.513,28690,2.36e-06,0.0018,0.00131,1.6880000000000002,1.692,0.9999772192697449
2936,27283,3.54e-06,0.00177,0.002,1.788,1.646,28690,2.36e-06,0.0018,0.00131,1.6880000000000002,1.692,0.999970875731382
2937,25424,2.23e-06,0.00159,0.00141,1.669,1.599,28690,2.36e-06,0.0018,0.00131,1.6880000000000002,1.692,0.9999745014686847
2938,17798,3.09e-06,0.00157,0.00197,1.652,1.5,28690,2.36e-06,0.0018,0.00131,1.6880000000000002,1.692,0.9999696548121788
2939,18443,2.48e-06,0.00159,0.00156,1.636,1.574,28690,2.36e-06,0.0018,0.00131,1.6880000000000002,1.692,0.9999729480299224
2940,18106,2.4e-06,0.00196,0.00122,1.756,1.62,28690,2.36e-06,0.0018,0.00131,1.6880000000000002,1.692,0.9999752127753002
2941,13783,1.73e-06,0.00132,0.00132,1.658,1.48,28690,2.36e-06,0.0018,0.00131,1.6880000000000002,1.692,0.9999767799589044
2942,28551,3.22e-06,0.00197,0.0016300000000000002,1.713,1.5830000000000002,28690,2.36e-06,0.0018,0.00131,1.6880000000000002,1.692,0.9999707042190795
2943,11008,2.39e-06,0.00173,0.0013800000000000002,1.61,1.579,28690,2.36e-06,0.0018,0.00131,1.6880000000000002,1.692,0.9999739376464127
2944,23197,2.03e-06,0.00107,0.0019,1.719,1.539,28690,2.36e-06,0.0018,0.00131,1.6880000000000002,1.692,0.9999751338021273
2945,22904,2.76e-06,0.00147,0.00188,1.7480000000000002,1.722,28690,2.36e-06,0.0018,0.00131,1.6880000000000002,1.692,0.9999730458450731
2946,29223,2.35e-06,0.00127,0.00186,1.621,1.537,28690,2.36e-06,0.0018,0.00131,1.6880000000000002,1.692,0.9999729153305777
2947,18890,2.54e-06,0.00141,0.0018,1.696,1.646,28690,2.36e-06,0.0018,0.00131,1.6880000000000002,1.692,0.9999736103112792
2948,24132,2.5e-06,0.00165,0.00152,1.6030000000000002,1.5530000000000002,28690,2.36e-06,0.0018,0.00131,1.6880000000000002,1.692,0.9999726148913635
2949,22132,1.58e-06,0.00131,0.00121,1.781,1.732,28690,2.36e-06,0.0018,0.00131,1.6880000000000002,1.692,0.9999797091842935
2950,16727,2.05e-06,0.00159,0.00129,1.6669999999999998,1.51,28690,2.36e-06,0.0018,0.00131,1.6880000000000002,1.692,0.9999761094881839
2951,11812,2.6e-06,0.00193,0.00135,1.53,1.499,28690,2.36e-06,0.0018,0.00131,1.6880000000000002,1.692,0.9999720083091
2952,24151,1.87e-06,0.00158,0.00118,1.758,1.556,28690,2.36e-06,0.0018,0.00131,1.6880000000000002,1.692,0.9999777310233501
2953,22942,2.01e-06,0.0017,0.00118,1.6269999999999998,1.614,28690,2.36e-06,0.0018,0.00131,1.6880000000000002,1.692,0.9999746994094463
2954,28304,2.27e-06,0.00114,0.002,1.764,1.525,28690,2.36e-06,0.0018,0.00131,1.6880000000000002,1.692,0.9999745825879693
2955,19498,2.48e-06,0.0016699999999999998,0.00149,1.641,1.539,28690,2.36e-06,0.0018,0.00131,1.6880000000000002,1.692,0.9999729548366688
2956,12759,1.84e-06,0.00113,0.0016300000000000002,1.634,1.57,28690,2.36e-06,0.0018,0.00131,1.6880000000000002,1.692,0.9999756567108323
2957,24111,2.08e-06,0.00191,0.00109,1.75,1.655,28690,2.36e-06,0.0018,0.00131,1.6880000000000002,1.692,0.9999760908863776
2958,26184,2.1000000000000002e-06,0.00135,0.00156,1.651,1.652,28690,2.36e-06,0.0018,0.00131,1.6880000000000002,1.692,0.9999743377084093
2959,17809,2.73e-06,0.00155,0.00176,1.7619999999999998,1.483,28690,2.36e-06,0.0018,0.00131,1.6880000000000002,1.692,0.9999741985466362
2960,24541,2.52e-06,0.00128,0.00198,1.641,1.5619999999999998,28690,2.36e-06,0.0018,0.00131,1.6880000000000002,1.692,0.9999721921313943
2961,29608,3.73e-06,0.00199,0.00187,1.704,1.719,28690,2.36e-06,0.0018,0.00131,1.6880000000000002,1.692,0.9999666114751046
2962,10343,1.49e-06,0.00132,0.00112,1.713,1.706,28690,2.36e-06,0.0018,0.00131,1.6880000000000002,1.692,0.9999802891865143
2963,29664,2.22e-06,0.00124,0.0018,1.648,1.507,28690,2.36e-06,0.0018,0.00131,1.6880000000000002,1.692,0.9999734002353018
2964,21870,3.28e-06,0.00185,0.00178,1.78,1.702,28690,2.36e-06,0.0018,0.00131,1.6880000000000002,1.692,0.9999708056558424
2965,20513,3.55e-06,0.00193,0.00184,1.76,1.604,28690,2.36e-06,0.0018,0.00131,1.6880000000000002,1.692,0.9999693093483619
2966,28129,1.71e-06,0.00114,0.00149,1.6769999999999998,1.679,28690,2.36e-06,0.0018,0.00131,1.6880000000000002,1.692,0.9999351739306018
2967,22201,2.54e-06,0.00147,0.00173,1.6880000000000002,1.6745,28690,2.36e-06,0.0018,0.00131,1.6880000000000002,1.692,0.9999211598069534
2968,27624,1.77e-06,0.0015,0.00118,1.673,1.689,28690,2.36e-06,0.0018,0.00131,1.6880000000000002,1.692,0.9999352077093211
2969,17754,1.6e-06,0.00158,0.00101,1.704,1.651,28690,2.36e-06,0.0018,0.00131,1.6880000000000002,1.692,0.9999378968516435
2970,15626,3.29e-06,0.00165,0.002,1.666,1.673,28690,2.36e-06,0.0018,0.00131,1.6880000000000002,1.692,0.9999098302393206
2971,26379,2.3e-06,0.00119,0.00193,1.6880000000000002,1.6645,28690,2.36e-06,0.0018,0.00131,1.6880000000000002,1.692,0.9999235174858334
2972,19179,1.78e-06,0.00128,0.0013800000000000002,1.646,1.676,28690,2.36e-06,0.0018,0.00131,1.6880000000000002,1.692,0.9999341821071834
2973,29526,3.15e-06,0.00159,0.00198,1.699,1.6880000000000002,28690,2.36e-06,0.0018,0.00131,1.6880000000000002,1.692,0.9999111380988434
2974,26629,2.15e-06,0.00118,0.00183,1.695,1.671,28690,2.36e-06,0.0018,0.00131,1.6880000000000002,1.692,0.9999258756060206
2975,29713,1.88e-06,0.00179,0.00105,1.668,1.6569999999999998,28690,2.36e-06,0.0018,0.00131,1.6880000000000002,1.692,0.9999333064286425
2976,20831,2.1000000000000002e-06,0.00162,0.0013,1.645,1.675,28690,2.36e-06,0.0018,0.00131,1.6880000000000002,1.692,0.999929116355211
2977,24958,2.94e-06,0.00179,0.00164,1.6869999999999998,1.6895,28690,2.36e-06,0.0018,0.00131,1.6880000000000002,1.692,0.9999157748489055
2978,14449,2.1000000000000002e-06,0.00177,0.00119,1.639,1.615,28690,2.36e-06,0.0018,0.00131,1.6880000000000002,1.692,0.9999289215242245
2979,17513,2.71e-06,0.00141,0.00192,1.654,1.651,28690,2.36e-06,0.0018,0.00131,1.6880000000000002,1.692,0.9999169525951115
2980,25197,3.56e-06,0.00197,0.00181,1.712,1.7055,28690,2.36e-06,0.0018,0.00131,1.6880000000000002,1.692,0.9999070662323449
2981,13147,2.68e-06,0.00185,0.00145,1.65,1.6415,28690,2.36e-06,0.0018,0.00131,1.6880000000000002,1.692,0.9999194644423861
2982,11902,1.78e-06,0.00112,0.00158,1.594,1.675,28690,2.36e-06,0.0018,0.00131,1.6880000000000002,1.692,0.9999332119711933
2983,20348,2.39e-06,0.00158,0.00151,1.6769999999999998,1.653,28690,2.36e-06,0.0018,0.00131,1.6880000000000002,1.692,0.9999247016174404
2984,17953,2.67e-06,0.00155,0.00172,1.659,1.6515,28690,2.36e-06,0.0018,0.00131,1.6880000000000002,1.692,0.9999198907445037
2985,15495,2.14e-06,0.00176,0.00121,1.619,1.625,28690,2.36e-06,0.0018,0.00131,1.6880000000000002,1.692,0.9999283750107271
2986,25562,1.56e-06,0.00124,0.00126,1.66,1.666,28690,2.36e-06,0.0018,0.00131,1.6880000000000002,1.692,0.9999377902493324
2987,19242,2.55e-06,0.00159,0.0016,1.643,1.652,28690,2.36e-06,0.0018,0.00131,1.6880000000000002,1.692,0.9999206905829944
2988,21992,2.74e-06,0.00165,0.0016600000000000002,1.6669999999999998,1.6840000000000002,28690,2.36e-06,0.0018,0.00131,1.6880000000000002,1.692,0.999919375606149
2989,17149,1.18e-06,0.00103,0.00115,1.621,1.6669999999999998,28690,2.36e-06,0.0018,0.00131,1.6880000000000002,1.692,0.9999447789951484
2990,21817,3.67e-06,0.0019,0.00193,1.659,1.6915,28690,2.36e-06,0.0018,0.00131,1.6880000000000002,1.692,0.9999046746030101
2991,16339,1.69e-06,0.00148,0.00114,1.607,1.654,28690,2.36e-06,0.0018,0.00131,1.6880000000000002,1.692,0.9999353301949794
2992,22594,1.39e-06,0.00133,0.00104,1.666,1.683,28690,2.36e-06,0.0018,0.00131,1.6880000000000002,1.692,0.9999410356201193
2993,28662,2.82e-06,0.00193,0.00146,1.7,1.6895,28690,2.36e-06,0.0018,0.00131,1.6880000000000002,1.692,0.9999181078032132
2994,10299,2.89e-06,0.00164,0.00176,1.616,1.636,28690,2.36e-06,0.0018,0.00131,1.6880000000000002,1.692,0.9999166774711822
2995,14962,3.33e-06,0.00178,0.00187,1.654,1.656,28690,2.36e-06,0.0018,0.00131,1.6880000000000002,1.692,0.999909691050021
2996,15156,3.93e-06,0.00198,0.00199,1.649,1.6755,28690,2.36e-06,0.0018,0.00131,1.6880000000000002,1.692,0.9999016893300037
2997,22795,3.07e-06,0.00193,0.00159,1.644,1.6740000000000002,28690,2.36e-06,0.0018,0.00131,1.6880000000000002,1.692,0.9999145352009603
2998,14036,1.49e-06,0.00146,0.00102,1.62,1.5725,28690,2.36e-06,0.0018,0.00131,1.6880000000000002,1.692,0.9999397232888472
2999,11356,3.22e-06,0.00182,0.00177,1.625,1.683,28690,2.36e-06,0.0018,0.00131,1.6880000000000002,1.692,0.999912088152238
3000,11611,1.18e-06,0.00112,0.00106,1.574,1.629,28690,2.36e-06,0.0018,0.00131,1.6880000000000002,1.692,0.9999455270703232
3001,14275,1.96e-06,0.00175,0.00112,1.634,1.599,28690,2.36e-06,0.0018,0.00131,1.6880000000000002,1.692,0.9999321376706981
3002,14930,2.24e-06,0.00127,0.00177,1.625,1.6035,28690,2.36e-06,0.0018,0.00131,1.6880000000000002,1.692,0.9999258605921394
3003,24426,2.91e-06,0.00147,0.00198,1.733,1.656,11655,2.66e-06,0.00137,0.00193,1.618,1.607,0.999970866047997
3004,12867,1.71e-06,0.00115,0.00149,1.654,1.483,11655,2.66e-06,0.00137,0.00193,1.618,1.607,0.9999767812311529
3005,18426,1.66e-06,0.00159,0.00104,1.783,1.482,11655,2.66e-06,0.00137,0.00193,1.618,1.607,0.9999776862036712
3006,28371,3.15e-06,0.0016,0.00198,1.741,1.564,11655,2.66e-06,0.00137,0.00193,1.618,1.607,0.9999692769704401
3007,13541,1.98e-06,0.00133,0.00149,1.723,1.714,11655,2.66e-06,0.00137,0.00193,1.618,1.607,0.9999756368562217
3008,18763,2.35e-06,0.00173,0.00135,1.7380000000000002,1.5,11655,2.66e-06,0.00137,0.00193,1.618,1.607,0.9999734546981789
3009,29144,1.33e-06,0.00115,0.00116,1.699,1.5659999999999998,11655,2.66e-06,0.00137,0.00193,1.618,1.607,0.9999789062031719
3010,28148,3.12e-06,0.00178,0.00175,1.7280000000000002,1.477,11655,2.66e-06,0.00137,0.00193,1.618,1.607,0.9999678844072762
3011,10319,1.41e-06,0.0011,0.00128,1.641,1.56,11655,2.66e-06,0.00137,0.00193,1.618,1.607,0.9999777330526434
3012,26361,1.63e-06,0.00104,0.00157,1.6840000000000002,1.513,11655,2.66e-06,0.00137,0.00193,1.618,1.607,0.9999767183333815
3013,27283,3.54e-06,0.00177,0.002,1.788,1.646,11655,2.66e-06,0.00137,0.00193,1.618,1.607,0.9999701934093314
3014,25424,2.23e-06,0.00159,0.00141,1.669,1.599,11655,2.66e-06,0.00137,0.00193,1.618,1.607,0.9999730423581903
3015,17798,3.09e-06,0.00157,0.00197,1.652,1.5,11655,2.66e-06,0.00137,0.00193,1.618,1.607,0.9999681829100865
3016,18443,2.48e-06,0.00159,0.00156,1.636,1.574,11655,2.66e-06,0.00137,0.00193,1.618,1.607,0.9999717147686566
3017,18106,2.4e-06,0.00196,0.00122,1.756,1.62,11655,2.66e-06,0.00137,0.00193,1.618,1.607,0.9999734771302208
3018,13783,1.73e-06,0.00132,0.00132,1.658,1.48,11655,2.66e-06,0.00137,0.00193,1.618,1.607,0.9999761144214456
3019,28551,3.22e-06,0.00197,0.0016300000000000002,1.713,1.5830000000000002,11655,2.66e-06,0.00137,0.00193,1.618,1.607,0.9999687704636743
3020,11008,2.39e-06,0.00173,0.0013800000000000002,1.61,1.579,11655,2.66e-06,0.00137,0.00193,1.618,1.607,0.9999722053864496
3021,23197,2.03e-06,0.00107,0.0019,1.719,1.539,11655,2.66e-06,0.00137,0.00193,1.618,1.607,0.9999746265211628
3022,22904,2.76e-06,0.00147,0.00188,1.7480000000000002,1.722,11655,2.66e-06,0.00137,0.00193,1.618,1.607,0.9999723876863241
3023,29223,2.35e-06,0.00127,0.00186,1.621,1.537,11655,2.66e-06,0.00137,0.00193,1.618,1.607,0.9999733289539264
3024,18890,2.54e-06,0.00141,0.0018,1.696,1.646,11655,2.66e-06,0.00137,0.00193,1.618,1.607,0.9999734514821863
3025,24132,2.5e-06,0.00165,0.00152,1.6030000000000002,1.5530000000000002,11655,2.66e-06,0.00137,0.00193,1.618,1.607,0.9999708239887255
3026,22132,1.58e-06,0.00131,0.00121,1.781,1.732,11655,2.66e-06,0.00137,0.00193,1.618,1.607,0.9999788717482554
